feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,target
8.448490866596364,1.3920427945841904,1.2917041116345105,7.682431745351514,-0.3460404856977343,-5.897158416499413,-0.15711976920312812,-0.023115205095784963,2.5008816545737065,2.277275777112658,-3.640782274385402,1.2879793586606674,4.070729220082858,4.188058424195429,3.9378090877481613,1.9075489702057462,1.4980491223200105,7.086613360187102,5.812977894666418,23.069571622983315,0.26839268577527864,-1.027964616929971,16.633792082555395,-0.4603598177363666,-3.6848327403579555,-0.2410086071123111,-1.0070796151947727,2.8274828014905706,-9.705448306949997,-5.117723671713806,-3.2601288490659748,2.3211909010312137,0.6329627443651146,-2.2390768769089515,2.332232690572394,3.990199644992249,-0.6460126646487754,5.815009557600716,1.9732894630659419,-0.7654222178861539,3.6937193090192775,-4.446837997185314,-10.354047954657199,0.9495057000794764,-1.907397233988686,-3.123151504067972,4.423145092869875,1.7603432293408048,-0.15623405559878334,6.657460957264152,0
-0.00924770571176719,2.9339083040602203,0.20516102020086963,7.043624691110103,0.45804997822180726,-1.8231604582408842,-0.14320845537872104,-0.955984100436146,-1.6116785734755381,2.503124515009873,-4.017674050736719,-0.9761175202486052,-1.6529473664269743,-2.22251156220981,0.18168278819019412,-0.028046954380859912,2.8685946802676012,-2.0914671640995524,6.602969767685886,16.193346930448303,-0.08773508389085569,-1.7628564711360033,0.996633175947319,-4.781557322442989,4.920677227332126,0.07438474472108358,0.4872371061689946,-0.5192211683531776,0.5546887749160345,-3.7575839193803606,3.8655278829584727,2.2171188594690965,1.037272757021321,-6.210067170772732,4.413225190279116,1.5207295488286938,1.2431861105010058,3.866388138011542,2.000162054853053,19.380136938090676,4.990488977001309,-2.016848460991337,-6.310385023810207,-0.46472740679553814,-0.4664025434683592,-2.807445896628844,0.1831383924282548,-0.5139500847580161,-2.360902598463333,1.244833719549892,2
-5.448103252885766,0.5950773993695722,-2.6342509633402273,-15.453637333761442,0.08616599277749418,6.906835369467833,0.36643705232691814,0.5928667863299781,-4.955509735726948,0.09393562998451611,-2.9528315143294632,2.967998034178576,2.6895984534858686,0.7920025022544732,2.1209816734562064,4.5727244550252735,7.212909286454597,-14.952796441326713,-33.662772584315775,-21.148195098176085,0.020215672507071056,0.9811841556290859,4.056443272258376,7.736420231777372,-2.7433114770311895,-1.41552758006945,-0.08937885968471013,-3.0681164739803903,-25.718375750707775,3.7933517605905758,-2.3121254815170635,1.751423335207466,1.6352713197638853,8.918336639125819,-0.1356806155043513,-4.018867848779863,-0.8418157926082557,-4.465843086291183,3.7949299240360124,-11.671795855348094,-0.530745542878909,0.5139405570216788,19.066112328648426,-0.39288229772349587,-5.8840921853997745,8.431778587733298,0.5804099821930513,-1.8822495754071726,3.972827523293934,-2.969975017701689,6
8.453015728812083,-3.318126181522011,-0.44743553869304314,16.11409549749423,0.7141514364564309,-1.4407134406420639,-0.8247422852089266,1.0898757572806992,1.018488759031054,16.734345393267333,-2.5801858679702376,0.671515863036928,1.8211954778336843,-1.4565532472701739,6.666343371801369,0.4611529891519732,6.168919592787036,-2.9878699458827778,8.553664163996174,19.108839662728705,0.16849410971016685,-3.3546650275200576,11.47484772853162,-7.236456999523284,4.543325594855994,-0.12437315862614745,0.8388374935695551,0.985613266050867,2.392479585666729,-0.8820935368164329,-2.268758646641701,7.1765651403087745,-0.3759617921491102,-12.053410820587352,-0.35239589605716315,-3.379386441221241,1.2897899339039762,0.8809973470868511,-2.0134716450275896,17.217007014144063,6.4464399701279245,-5.561612983110978,-10.943628736485278,-0.7368630431250462,1.0152193347158758,-3.247417373641849,1.388289381771263,1.9139338448567464,-7.102990562603084,0.2783611992998898,7
12.916158582308293,-2.07987605573659,1.0264314735548576,33.90730221892716,-1.120961126635958,-1.3379444964780545,-0.27914014729360437,-0.059525054504524666,3.116324968193484,21.386881393020335,-13.934014927875499,-4.298851901123102,1.5089885791253723,-0.6237176110679876,-1.5873638803094332,0.46777540555623665,1.418718914430885,0.08177882380196501,1.7217689254728217,2.534799698486216,0.1447533541422035,0.8778201427610011,10.384167510712548,-0.47632458833081537,4.66008079725874,0.5706733842835208,1.3353434869643306,0.5293069925525251,11.587601991996138,0.6801716269102096,6.179283721645255,1.031412790470269,-0.638553955449705,-3.4409054300427453,4.063067596083285,3.0550506350539877,-0.9116254791411398,-2.9680179202097463,-0.21663239943190216,22.182153150204368,0.5299844401917677,4.9033384367395065,1.066457981464654,-0.7241246292644802,-4.5006179669908795,-4.750820229869239,3.095019370886053,-3.670215409498022,-3.153430884043696,4.522221735779915,0
-8.6820889516418,-0.392784344635136,0.3628912026435644,11.288347731735342,1.2650039264562762,-2.5114813307783037,1.6423165330918945,-1.3820325051671885,-5.253760157499568,-9.168275237900184,0.8307543467519807,-5.217581358351204,2.8983026889577572,-1.553194911961681,3.4133621322224466,3.3578827646786618,4.05651259933706,18.784953218332227,16.659392189504814,5.592110312759831,-0.7580899039835047,-2.9942997236092896,2.7480292444880043,0.32068784171142406,2.7293308698520446,-2.38893761128187,2.20959085525733,3.56071847923086,-12.678310788240985,-0.9862471270485371,-1.0441508402947919,2.580810229195712,-0.6727899707145816,1.9062216616311627,5.738282971215341,3.2710242829299547,-0.4333590400366289,6.795991839629022,-1.9191603790602458,2.7642717190013766,3.1161680124099034,-0.9219458173308914,-3.014185920030383,0.5146838064608585,3.5721566458351943,0.29143531150219726,-1.4354482227922838,1.0279163270841243,-6.721477100841723,1.9128888451246766,0
-6.82789301305009,-2.105025775779198,-0.5592902239860122,5.827641668149568,0.5814868657416867,-6.648114201608677,-0.10754995524670555,-0.8879925242292801,5.885875544042981,-8.018650260975418,0.6428179652692081,0.1335328616142082,1.3739641102411229,2.3549321143422395,1.7364658301024953,-2.966783327537807,1.862885604769455,10.087031620169586,-11.447846014172024,18.13324729230279,0.6872872550997283,-2.5515249311634447,2.008751031494519,-2.478755685738276,1.566808136898303,0.18811555988597034,-0.21695744874437628,-1.4870156302814976,3.0322162968291164,-6.349684692608965,-5.821817858416315,4.120047274889478,-0.5009527437487297,-1.84506614077626,2.7279974302447485,3.2736395470818183,-0.6714677429063161,0.1781669972461939,6.902696108137716,-6.898667116405628,-0.7568831891674386,0.58306412600255,-7.939238658380199,0.14567749333366442,-0.8233061030587314,2.8819419849288517,0.17941260593152109,-0.5655259193885986,3.519917566461499,0.2418919087302731,1
-3.847687866691263,3.954173418297178,0.7059485383138681,3.5790465520456665,0.6862119310109308,2.5091098570152477,-0.6694565336173821,-1.2771408366601418,-0.6547513516060692,-7.877418528861132,3.356186482899605,-4.711471315949606,1.627021314459852,2.084788781064046,4.71826802463508,1.6174927829613552,4.7359036409700845,9.41809513695293,15.80515076078941,11.317234073751594,-0.1215447684484357,-5.223272890077222,-17.84918063809674,-4.772772402127524,0.20565765240451617,-0.2951370705732876,1.3596063919325323,0.4426943864391113,-15.568983663471503,-1.9718942530903538,-0.2290099214675021,2.9214668543056734,-0.7635577474762598,-0.8668808312655909,6.985412316356309,5.150300995072802,-0.43263816362675733,11.37540050692308,2.929229971408878,7.266571728851713,1.6347051768256917,-1.3873498689375805,-0.3672647007996932,-0.009048546925681326,2.6071906979435124,0.23940733013198168,-1.0708666388223569,0.5675842307282395,-4.9537888766922045,0.32594083517559946,0
2.2464415736088843,-4.716688462810391,0.0955013837222215,24.306525686047237,0.7993920118101141,3.6885938284368276,0.12665630334482297,-0.4535419505185859,-1.5146524866452407,10.21076417933585,5.467905518764459,-1.8426111105947753,-2.5464843003820157,4.774152606756174,-2.3903856176909137,-0.9113298889661214,4.660984664440489,-7.6479582507962665,5.364098048641554,-14.711629350875569,1.616439874200955,3.5887230598232076,1.629095614742149,-7.282052710475305,1.3227177276603066,0.6572702704340332,-0.5748508002310433,1.8379772110959776,25.680442878224515,2.481791168424565,2.5957033844294717,-4.881935738813711,-1.2053277022263424,-2.508175226072584,-0.9513453950179791,-0.9483748069591416,-0.30235849801592246,-2.673372399218738,0.8592104374428153,19.897104245944917,-2.9184122726479957,0.8719449710201759,26.1244319748264,0.2694649321819603,-3.476371932106847,-0.28286724520772544,4.122597651066005,0.707120000725679,-5.940037767197175,2.166753480966951,0
-15.542198504315312,-4.8817421596996144,-1.7501525785250862,5.036018143883004,-0.693599694524083,4.530960364184635,-1.3281812922035967,-0.36640065750297673,-4.5133780107985215,-10.554171161033981,7.038277449440492,0.35829506117937626,1.9447638558107356,-0.8788318692904049,-0.25348281138915985,-3.5620537942276105,2.5139554791372403,-14.725050728578703,-8.021871099283521,-11.370664451074461,0.6164708137967234,1.4012775814174887,10.239404627235617,-0.8730306451153949,0.44828888512692266,0.5380453868412113,0.8665742323057519,-1.0242915022336008,4.519650649532902,2.9680804860966763,-5.091588234477172,2.980815971764984,0.6172560632740122,-0.48376806013934237,1.9530028474203667,2.76671847023424,0.3140739435080544,-0.3064304772429072,3.8384934201427265,-12.80588103294458,1.1818828259313494,-0.9313452570605136,14.986537564159315,-1.179670729349872,-6.127236317612365,-1.3934988420882826,1.673383886549215,-2.028246094463274,-3.630563543143319,1.108001858098815,0
