feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
0.1685950859550743,3.0052775511736143,-2.6860446439873695,3.6584835944002623,6.911747256250564,-1.1737175865244867,8.873652399801088,-2.7021987875828137,-4.307809714865636,-0.4308104435729651,-7.401118667387172,-2.61823286909934,-3.696640480218986,-3.8648485213125436,5.200061893264804,-4.647525700025216,-4.799813953656459,-0.07998315398866533,-6.122895864936022,1.6556010928207059,0
-2.4445789017349173,2.8252945502907334,-0.48888014796659074,0.3429614304684405,2.442170460020868,2.280297638668623,-4.803808805402395,1.4671235446884006,-0.508326574238072,-0.3195269243557479,-2.403074161295091,-3.5678435658672845,-2.8845147995846445,-0.738735366888284,0.10912060283965941,1.9521586310341417,-0.19492320478940506,1.3915436504129006,1.160547727488522,0.2887154489561813,0
-1.0621561225267548,3.289431927390939,1.0689755442551407,1.0936649028204777,6.978053934840922,-0.3135363648646909,-4.766176689767644,1.8245739685869236,-3.5348853210113833,-2.033891956969194,0.408121911741644,0.6182476451565191,-0.6992015760109802,-1.939658128009703,1.3065200632330525,1.5784031762760913,1.4420962904926946,1.5706615433847417,-0.4833239920203459,0.5925172626660544,1
-0.870021317496713,2.6959562389056364,-4.6684026830723315,-1.8285753291636877,3.6338174538704022,-0.7612959029780283,-2.2939809680313936,1.297443666837637,-6.565338634430535,-1.3405349475036916,-10.472686980657482,-0.060383366351917656,-6.52306471707479,-2.0578695116886414,-1.8024171570201837,1.2340728224910547,-4.456542868144572,-0.8709476705336259,2.6206805039932073,-2.1246903696266397,2
0.1807295281423227,-0.7246436996489325,2.7294933466216724,5.395788095578466,-8.051103492776262,0.41364169441080456,5.1356114632835,-0.4920507601191879,1.3647413253923046,1.1135270950424474,1.2424311856733237,-3.7522160886485225,-9.997229571975664,0.24149837182820422,-4.83305945641793,-0.7423054604200898,-6.205924773093676,0.9594319097092565,0.48433922719910816,1.847471659970065,0
0.03318104121039646,-0.3215173557890547,-1.0907011081207871,-1.5609636723896698,-4.363573322806112,-0.3538501935617767,0.3234798095032445,-0.358059602030941,1.243750567688494,-0.9853673440880708,-4.773879616901067,1.5297315403876675,-1.6506370530909626,-1.6762290078226894,-4.896553195035731,2.5935816291940696,-0.32022131069552073,0.6602944476793567,-0.31574177141231474,-0.3484884420366986,0
-0.2532098482065603,-1.7641813523516108,1.7318556548352677,1.7989264581506168,-1.4926805892014459,-1.6615526084419563,1.2638936925174593,1.3383733003449316,-1.0101272316907486,1.2496303141701446,5.8024698100500425,0.6722964154981552,-1.7324042363653098,2.1415295869342588,-0.5658752053802237,-0.6155607048604361,-1.1978065008585017,1.9223458376666447,0.9359610529079939,-1.388735694296598,1
-1.1376270203081071,-0.4549865389147917,1.9050874351703575,-0.029020063082581427,0.29343550729035184,-1.4254590845909751,-0.7068004063219866,-0.9927945373725882,1.5587843216894273,2.0280478497139005,5.7277916265969555,0.28937442706798655,2.7765423815113603,2.758477943230114,1.6382334705339066,-0.011766332745052455,1.7307668414012425,-0.006880795325241453,-0.36215443985943996,-0.45969609032275305,2
0.10293610077565697,2.5207118137286137,-0.7574710930002646,1.240233647679902,7.42095782173854,-0.5409830352772186,-4.150472769411169,0.41300666842429845,-4.1793113023498405,-0.6135508652665085,-3.8168096251558974,-2.32378539329826,-1.2389814672277573,-2.4192892772104724,2.099746367828034,-1.5879026778013998,1.080783465393977,-0.042448346103028375,0.21137378914606897,2.102469834625385,0
0.9474760645689778,2.0233995379138987,0.5595147812081549,0.42554482294878493,3.975770405968472,0.6476486270436428,1.9446481512435234,0.2786849590147362,-3.8949393523283877,-0.2850208592247846,-1.2273644729045823,2.255402097903706,-4.174735921202765,-1.353941057561191,1.2121850496709525,-1.018077411074127,-2.7625039546078636,-0.27380283473347994,-1.6548020191677697,-2.5216138417471594,2
