feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
0.1685950859550743,3.0052775511736143,-2.6860446439873695,3.6584835944002623,6.911747256250564,-1.1737175865244867,8.873652399801088,-2.7021987875828137,-4.307809714865636,-0.4308104435729651,-7.401118667387172,-2.61823286909934,-3.696640480218986,-3.8648485213125436,5.200061893264804,-4.647525700025216,-4.799813953656459,-0.07998315398866533,-6.122895864936022,1.6556010928207059,0
-2.4445789017349173,-0.13598340677128729,-1.5816651561324742,2.6923078035355656,-0.5655624537649082,2.280297638668623,2.1113179603079564,1.4975130877627558,-1.5767309300956662,-0.3195269243557479,0.7128625174680986,0.10849292192735982,-0.02981211040403342,-0.26534313126437326,-0.8483919335956893,1.4025864106335342,-2.2047218233120525,1.3915436504129006,1.4867323659187077,1.9924198252012455,2
-1.0621561225267548,3.289431927390939,1.0689755442551407,1.0936649028204777,6.978053934840922,-0.3135363648646909,-4.766176689767644,1.8245739685869236,-3.5348853210113833,-2.033891956969194,0.408121911741644,0.6182476451565191,-0.6992015760109802,-1.939658128009703,1.3065200632330525,1.5784031762760913,1.4420962904926946,1.5706615433847417,-0.4833239920203459,0.5925172626660544,1
-0.870021317496713,1.1912518074030836,2.7152796227485654,2.1804809054569074,2.3692922861890517,-0.7612959029780283,-5.389803792886499,2.4085614532168287,-1.867917364989852,-1.3405349475036916,1.6465918291308654,-5.126015110263824,-6.910775321419568,-0.6897374097873923,1.4962032744256026,1.337555510324977,-1.5049992957870337,-0.8709476705336259,-0.4061662835115537,0.3526195908793097,3
0.1807295281423227,-0.7246436996489325,2.7294933466216724,5.395788095578466,-8.051103492776262,0.41364169441080456,5.1356114632835,-0.4920507601191879,1.3647413253923046,1.1135270950424474,1.2424311856733237,-3.7522160886485225,-9.997229571975664,0.24149837182820422,-4.83305945641793,-0.7423054604200898,-6.205924773093676,0.9594319097092565,0.48433922719910816,1.847471659970065,0
0.03318104121039646,-0.3215173557890547,-1.0907011081207871,-1.5609636723896698,-4.363573322806112,-0.3538501935617767,0.3234798095032445,-0.358059602030941,1.243750567688494,-0.9853673440880708,-4.773879616901067,1.5297315403876675,-1.6506370530909626,-1.6762290078226894,-4.896553195035731,2.5935816291940696,-0.32022131069552073,0.6602944476793567,-0.31574177141231474,-0.3484884420366986,0
-0.2532098482065603,-1.7641813523516108,1.7318556548352677,1.7989264581506168,-1.4926805892014459,-1.6615526084419563,1.2638936925174593,1.3383733003449316,-1.0101272316907486,1.2496303141701446,5.8024698100500425,0.6722964154981552,-1.7324042363653098,2.1415295869342588,-0.5658752053802237,-0.6155607048604361,-1.1978065008585017,1.9223458376666447,0.9359610529079939,-1.388735694296598,1
-1.1376270203081071,0.45847948725891086,-1.0944295977871499,-1.0485664568617743,-0.7556638099577375,-1.4254590845909751,1.089545207714492,0.32313331294227976,-2.203179248564075,2.0280478497139005,0.359332260165262,-0.8429291824450935,-0.5407291347875216,3.5302797935855637,0.11382094604068893,1.1696688918172802,-2.535889729272125,-0.006880795325241453,-1.0236660960857,-0.34448648155826034,3
0.10293610077565697,2.5207118137286137,-0.7574710930002646,1.240233647679902,7.42095782173854,-0.5409830352772186,-4.150472769411169,0.41300666842429845,-4.1793113023498405,-0.6135508652665085,-3.8168096251558974,-2.32378539329826,-1.2389814672277573,-2.4192892772104724,2.099746367828034,-1.5879026778013998,1.080783465393977,-0.042448346103028375,0.21137378914606897,2.102469834625385,0
0.9474760645689778,4.106231588228431,-0.3999511320314546,2.0107419709986294,7.702656166980549,0.6476486270436428,0.319116083824469,1.1529910058780324,-1.2320750683898676,-0.2850208592247846,0.052326603972826874,1.9123205254507254,-0.58315692919957,-3.455478748947202,2.393720028784665,1.8611240440119876,0.806262560814419,-0.27380283473347994,-2.58437996006747,-2.9242494201898355,3
1.8036548118535072,1.0106164365209258,-0.06681254870134756,1.3786664787897511,0.9820242750750445,-1.1020266817599613,3.5856287086400047,-0.8766796634592421,3.941199117696618,1.3604576947873372,0.5298018977192781,-2.3545025763881693,2.785840984894145,-0.8054491173080685,2.6789819505255794,-2.0991152933359496,1.9225454365789831,-1.2315478603689292,-3.2058515893951762,0.1587196480218287,2
-0.37572100637676215,-1.8596224021751788,1.8562571245075534,-2.059775311539621,-2.700946028436913,-1.4754922110181068,0.4723974915307174,-2.707809162608822,-2.22248284460226,-2.661709076965646,-8.421086735077095,-0.08424819431849495,-8.073055874412786,-3.7097316745799707,-3.079085742456123,-2.707084411546373,-1.8813307498274883,-2.954310752325581,-3.739344565907215,-0.02079380764646599,2
1.6096875766843193,2.690817434706637,2.859600565622701,3.0780680924273733,1.1295847521588855,0.6420913619898411,-0.930891840096627,4.018224030279735,1.833121071001989,0.6573438652939351,2.9076259217664457,-3.056757408748381,-5.95343193832822,-1.91975238573111,2.225259142744512,-2.066481417351598,-2.239987067225773,-1.006032163033362,2.985522131200409,-1.9797079698130706,1
-0.9623523300126562,0.5637351885066206,1.3463666148483133,1.7921706112520703,-4.5191534537723586,0.9640123513812151,3.8332581871075644,4.426000944100884,0.7414493763444454,-0.4796242845124562,2.6367999394535477,0.20524257676603463,0.21619506094341331,1.2084002429197125,-3.874122742821591,-2.5634046063212814,-0.16923207108623084,-0.668488479884408,0.5027642896865152,1.2419684684490193,0
0.12358359560917835,0.20447114453694482,3.562748057012994,-2.117158894872627,-1.9983852646915816,-0.9796558027189143,-6.425800551669147,0.20931195728339758,0.914018391737355,-0.46692692598392155,7.074206044662996,3.4732616266254714,3.781657424344789,3.600122716220226,-1.531280697570185,4.307148959777862,2.059553396097368,0.16682557146429558,3.138521129898051,1.6682680610153677,4
