feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,target
5.705504897765961,2.8920427945841904,1.2917041116345105,0.5056627653420059,-0.3460404856977343,-4.397158416499413,-0.15711976920312812,-0.023115205095784963,1.0008816545737065,3.4149002662742682,-2.140782274385402,2.7879793586606674,2.5707292200828578,2.6880584241954284,2.4378090877481613,0.4075489702057461,-0.0019508776799893601,4.622237751111239,9.221225789678936,19.210116664394835,0.26839268577527864,-2.527964616929971,3.4538999917504567,-1.9603598177363666,-2.1848327403579555,-0.2410086071123111,-1.0070796151947727,1.3274828014905706,-1.855321340344328,-3.617723671713806,-1.760128849065975,0.8211909010312137,0.6329627443651146,-0.7390768769089515,0.8322326905723938,2.490199644992249,-0.6460126646487754,4.315009557600716,0.4732894630659419,-2.723191509428064,2.1937193090192775,-2.9468379971853147,-7.403985561388822,0.9495057000794764,-0.40739723398868594,-1.6231515040679718,2.923145092869875,0.2603432293408048,1.3437659444012167,5.157460957264152,0
-1.9453743913599737,-2.9925938905092395,0.20516102020086963,2.4262131062159717,0.45804997822180726,-5.443647240676117,-0.14320845537872104,-0.955984100436146,3.9145266444947246,1.8987537869999194,-0.03860217519864195,0.4059553631691094,1.3950201627574121,-1.4999019085000496,2.5225201188128548,0.9177239190580817,0.7874608324009229,4.418071021874236,1.4273046162011829,11.203650482841521,-0.08773508389085569,3.4575530365592226,11.008036841793752,0.6744398423135152,0.06259571252428842,0.07438474472108358,0.4872371061689946,1.9960735546366932,-1.3661128039416008,-0.044488328826812085,-3.890506140174484,-0.39070024505775985,1.037272757021321,-0.571361821438171,1.2591676954477344,-1.8530432352361788,1.2431861105010058,1.7951720367790576,3.8076187131383117,2.978813972084125,1.048528136928844,-1.4327922895713434,-0.6570084101329207,-0.46472740679553814,4.159927499357444,-0.02202013687287563,2.9738173603010245,0.9220078188554528,-2.8987342927115782,-2.9309386615687254,2
3.7829999234141427,1.7404369891531393,-2.6342509633402273,2.1410417441575937,0.08616599277749418,-2.649910859547135,0.36643705232691814,0.5928667863299781,2.2971743858153495,18.37415939085782,-2.1835830574553903,0.19282606666584268,0.7750091619216284,5.275326753222996,2.73806671171099,4.118085034548807,4.309361574850644,4.992455869292257,-1.427591064351954,0.33009700364965633,0.020215672507071056,-2.0918652748785576,3.903077067623481,0.4771255768047866,-1.3611256134407057,-1.41552758006945,-0.08937885968471013,0.7889426565476991,-1.8562347634020855,4.612555533756893,-0.8874714290704222,2.2021928682634697,1.6352713197638853,-1.7711026712314424,-1.0855840995991848,-2.885197313357359,-0.8418157926082557,-2.532646413785009,-3.9711833020539995,-1.3013846760179517,0.4734304858593137,0.825134801385579,3.4065800020784924,-0.39288229772349587,-3.2762073185971836,0.06521850539643842,3.858550712160272,3.1955282510226577,1.2309814036020674,-0.13387302346682095,6
9.017538729878352,-1.818126181522011,-0.44743553869304314,4.75468209143983,0.7141514364564309,0.05928655935793625,-0.8247422852089266,1.0898757572806992,-0.48151124096894604,17.103902996918812,-1.0801858679702376,2.171515863036928,0.3211954778336843,0.04344675272982612,5.166343371801369,-1.0388470108480268,4.668919592787036,-11.202276166417745,5.307718354630095,17.00585137118712,0.16849410971016685,-1.8546650275200576,10.542124582513283,-5.736456999523284,3.043325594855994,-0.12437315862614745,0.8388374935695551,2.485613266050867,5.298738518550273,0.6179064631835671,-0.7687586466417013,5.6765651403087745,-0.3759617921491102,-10.553410820587352,-1.8523958960571631,-4.879386441221241,1.2897899339039762,-0.6190026529131489,-0.5134716450275897,15.994716820947772,4.9464399701279245,-7.061612983110978,-3.4877721322577173,-0.7368630431250462,-0.4847806652841242,-1.747417373641849,2.888289381771263,0.41393384485674645,-5.602990562603084,-1.2216388007001102,7
13.480681583374563,-0.5798760557365902,1.0264314735548576,22.547888812872745,-1.120961126635958,0.16205550352194542,-0.27914014729360437,-0.059525054504524666,1.6163249681934844,21.756438996671815,-12.434014927875499,-2.798851901123103,0.008988579125372265,0.8762823889320124,-3.087363880309433,-1.0322245944437634,-0.08128108556911506,-8.13262739673301,-1.5241768838932606,0.43181140694463066,0.1447533541422035,2.377820142761001,9.45144436469421,1.0236754116691846,3.1600807972587397,0.5706733842835208,1.3353434869643306,2.029306992552525,14.493860924879684,2.1801716269102096,7.679283721645255,-0.468587209529731,-0.638553955449705,-1.9409054300427453,2.563067596083285,1.5550506350539874,-0.9116254791411398,-4.468017920209746,1.2833676005680978,20.959862957008074,-0.9700155598082323,3.403338436739506,8.522314585692218,-0.7241246292644802,-6.0006179669908795,-3.2508202298692397,4.595019370886053,-5.170215409498022,-1.6534308840436964,3.0222217357799157,0
-8.117565950575532,1.107215655364864,0.3628912026435644,-0.07106567431906119,1.2650039264562762,-1.0114813307783037,1.6423165330918945,-1.3820325051671885,-6.753760157499568,-8.798717634248701,2.3307543467519807,-3.717581358351204,1.3983026889577572,-0.05319491196168108,1.9133621322224466,1.8578827646786618,2.5565125993370597,10.570546997797255,13.413446380138732,3.489122021218245,-0.7580899039835047,-1.4942997236092896,1.8153060984696632,1.820687841711424,1.2293308698520444,-2.38893761128187,2.20959085525733,5.06071847923086,-9.772051855357443,0.5137528729514629,0.4558491597052081,1.0808102291957116,-0.6727899707145816,3.4062216616311627,4.238282971215341,1.7710242829299545,-0.4333590400366289,5.295991839629022,-0.41916037906024595,1.5419815258050855,1.6161680124099036,-2.4219458173308914,4.441670684197181,0.5146838064608585,2.0721566458351943,1.7914353115021973,0.0645517772077161,-0.4720836729158757,-5.221477100841723,0.4128888451246766,0
11.229604985468162,0.7557952160307886,-0.5592902239860122,7.150822840562458,0.5814868657416867,4.860489209122697,-0.10754995524670555,-0.8879925242292801,-3.231330986238102,16.522125617280473,-6.344116854683495,7.266397382964324,2.346702045440007,4.677041079450257,3.8326702327301256,-3.7182411621802123,-3.2409719806647947,-27.30343841884008,18.229608187568783,4.452796304673918,0.6872872550997283,3.245175532953095,-0.8540638659212624,-5.009589364657006,-0.7785863909293149,0.18811555988597034,-0.21695744874437628,5.830675675509498,10.996604301743453,2.057367322782187,1.2897809380728882,-2.6295158252003845,-0.5009527437487297,-2.936057883914459,0.22745587773144926,-2.9451675946616462,-0.6714677429063161,2.0533363465524634,-3.938592706811326,12.868690423531781,7.193800557514725,-0.34416464583152373,10.719614112656393,0.14567749333366442,6.93938235424297,0.8748859296724649,2.2487365892075775,0.864045971005684,-4.352519889799414,-0.6027672322320793,1
-3.283164865624996,5.454173418297178,0.7059485383138681,-7.780366854008735,0.6862119310109308,4.009109857015248,-0.6694565336173821,-1.2771408366601418,-2.1547513516060692,-7.507860925209655,4.856186482899605,-3.2114713159496064,0.12702131445985193,3.584788781064046,3.2182680246350803,0.11749278296135512,3.235903640970085,1.203688916417961,12.559204951423327,9.214245782210009,-0.1215447684484357,-3.7232728900772223,-18.781903784115073,-3.2727724021275235,-1.2943423475954838,-0.2951370705732876,1.3596063919325323,1.9426943864391113,-12.662724730587962,-0.4718942530903538,1.270990078532498,1.4214668543056734,-0.7635577474762598,0.6331191687344091,5.485412316356309,3.6503009950728016,-0.43263816362675733,9.87540050692308,4.429229971408878,6.044281535655424,0.13470517682569172,-2.8873498689375805,7.08859190342787,-0.009048546925681326,1.1071906979435124,1.7394073301319817,0.4291333611776431,-0.9324157692717605,-3.453788876692204,-1.1740591648244005,0
7.041241954027434,-3.2166884628103913,0.0955013837222215,18.626034215528634,0.7993920118101141,2.1885938284368276,0.12665630334482297,-0.4535419505185859,-0.014652486645240714,9.239606703527777,3.967905518764459,-0.34261111059477545,-4.046484300382016,3.274152606756174,-3.8903856176909137,0.5886701110338786,3.1609846644404898,-2.6881127702842535,5.336167700971144,-12.022917693202542,1.616439874200955,2.0887230598232076,-8.626293740812473,-5.782052710475305,2.8227177276603066,0.6572702704340332,-0.5748508002310433,0.33797721109597756,24.056148438965153,0.9817911684245648,4.095703384429472,-6.381935738813711,-1.2053277022263424,-1.0081752260725838,-2.451345395017979,-2.4483748069591416,-0.30235849801592246,-1.1733723992187381,-0.6407895625571847,20.199273926464247,-4.418412272647996,2.371944971020176,20.444294329278673,0.2694649321819603,-1.9763719321068474,1.2171327547922746,2.6225976510660054,-0.792879999274321,-4.440037767197175,0.6667534809669512,0
-10.74739812389676,-3.381742159699615,-1.7501525785250862,-0.6444733266355934,-0.693599694524083,3.0309603641846348,-1.3281812922035967,-0.36640065750297673,-3.0133780107985215,-11.525328636842056,5.538277449440492,1.8582950611793763,0.4447638558107357,-2.378831869290405,-1.7534828113891598,-2.0620537942276105,1.0139554791372403,-9.76520524806669,-8.049801446953925,-8.681952793401434,0.6164708137967234,-0.0987224185825114,-0.015984728319004105,0.6269693548846051,1.9482888851269227,0.5380453868412113,0.8665742323057519,-2.5242915022336008,2.8953562102735364,1.4680804860966763,-3.5915882344771712,1.4808159717649838,0.6172560632740122,1.0162319398606576,0.45300284742036667,1.26671847023424,0.3140739435080544,1.1935695227570928,2.3384934201427265,-12.50371135242525,-0.3181171740686505,0.5686547429394864,9.306399918611577,-1.179670729349872,-4.627236317612365,0.10650115791171744,0.173383886549215,-3.528246094463274,-2.130563543143319,-0.391998141901185,0
